video_id,video_timestamp,video_length,video_title,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_fn,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount
6988962057873853701,2021-07-25T13:22:17,33,Best birthday idea ever🎉🥵 #21stbirthday #rave #diyrave #m0llytok,US,765000,34000,6335,4700000,Best birthday idea ever🎉🥵 #21stbirthday #rave #diyrave #m0llytok,False,marcash420_video_6988962057873853701.mp4,marcash420,Marcash420,5330,278,807700,215,10100
7117099457103187246,2022-07-05T20:40:50,6,true story #recoverytok #m0lly #highschool,US,400500,5973,2958,2500000,true story #recoverytok #m0lly #highschool,False,sober_tears_video_7117099457103187246.mp4,sober_tears,dad,76400,199,4500000,128,5545
7019009724121107717,2021-10-14T12:42:33,10,miss the feeling tho #mdtok #pingtok💊 #m0llytok #rolling #mandy #foryou #foryoupage,SE,234300,679,2043,948100,miss the feeling tho #mdtok #pingtok💊 #m0llytok #rolling #mandy #foryou #foryoupage,False,mentallyillwho_video_7019009724121107717.mp4,mentallyillwho,m,3411,534,284700,28,67400
7130523039392910598,2022-08-11T00:51:16,5,Worst thing i did was ignore that rule #m0llytok #mandytok #pinger #pingtok #seshtok,GB,78600,690,1150,730600,Worst thing i did was ignore that rule #m0llytok #mandytok #pinger #pingtok #seshtok,False,thatmushybish_video_7130523039392910598.mp4,thatmushybish,cara,45400,134,1500000,137,10600
6967167007389191430,2021-05-27T19:46:24,8,just drink water ok #fypシ #m0llytok #e #roll #foryoupage,US,75800,515,898,669400,just drink water ok #fypシ #m0llytok #e #roll #foryoupage,False,eddiesflow_video_6967167007389191430.mp4,eddiesflow,eddiesflow,54400,482,1800000,668,51600
7005946182434376965,2021-09-09T07:49:20,6,5 gum got me looking like a creature #m0llytok #pingtok #CinderellaMovie #5gum #fyp #fypシ #uk,GB,30800,690,488,380900,5 gum got me looking like a creature #m0llytok #pingtok #CinderellaMovie #5gum #fyp #fypシ #uk,False,camdawghh_video_7005946182434376965.mp4,camdawghh,𝐶𝑎𝑚𝑚𝑦🧿🫧,2387,345,70000,94,28100
6964946113732332805,2021-05-21T20:08:22,6,we don’t eat carbs 🤫 #euphoria #m0lly #cassie #maddi,US,80600,1193,1649,296300,we don’t eat carbs 🤫 #euphoria #m0lly #cassie #maddi,False,ayyylexi_video_6964946113732332805.mp4,ayyylexi,lexi,170600,134,12800000,115,144200
7032554154333769007,2021-11-19T23:41:55,9,#m0lly #molly #m0llytok #serotonin #bpd #fyp #foryoupage #substance  #bpdtiktok #drvg #drvgaddiction #CowboyBebop,US,29300,374,478,277600,#m0lly #molly #m0llytok #serotonin #bpd #fyp #foryoupage #substance  #bpdtiktok #drvg #drvgaddiction #CowboyBebop,False,toadallybpd_video_7032554154333769007.mp4,toadallybpd,toadallybpd,4032,335,310000,424,39800
7122895463858064682,2022-07-21T11:32:18,13,Stop.#addictionrecovery #adiction #xan#m0lly,US,58300,171,861,231300,Stop.#addictionrecovery #adiction #xan#m0lly,False,fw.6.john_video_7122895463858064682.mp4,fw.6.john,Tik Toker,642,468,59200,22,14000
7016382329228692742,2021-10-07T10:46:55,15,😐 #foryou #foryoupage #fyp #pingtok #m0llytok,GB,29000,223,644,202100,😐 #foryou #foryoupage #fyp #pingtok #m0llytok,False,goffbaws_video_7016382329228692742.mp4,goffbaws,𖤐,8848,797,679500,156,62700
